A	B	C	D	E
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 51.210414 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 25.854460 	 7.238968
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 45.038377 	 6.701076
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 56.888115 	 4.015969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 41.187540 	 11.995456
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 72.183900 	 15.094457
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 58.278284 	 22.681389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 79.504192 	 6.746079
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 63.045669 	 27.092615
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 72.783322 	 23.967389
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 33.215913 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 33.389071 	 9.913968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 122.133326 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 102.943058 	 37.405379
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 130.598496 	 22.129198
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 45.589322 	 17.417457
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 37.083411 	 8.055077
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 59.899795 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 47.395249 	 9.973968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 77.264863 	 9.174000
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 78.268852 	 7.877078
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 74.679553 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 68.234920 	 25.660389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 109.288085 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 81.726667 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 83.244656 	 29.055615
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 114.161187 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 105.471970 	 7.987889
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 31.164510 	 8.739077
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 24.558110 	 8.904998
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 47.913594 	 10.039968
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 118.994683 	 39.978379
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 29.814784 	 10.396968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 61.858808 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 67.981237 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 59.601414 	 8.546076
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 70.053346 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 80.130586 	 29.897213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 50.689267 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 57.968154 	 29.574615
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 92.448675 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 86.627484 	 31.339389
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 78.091587 	 25.569389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 15.962916 	 1.503000
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 94.120355 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 34.420167 	 5.900968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 120.255980 	 39.994988
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 26.754681 	 6.687079
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 51.973632 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 28.489847 	 6.870968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 52.671659 	 3.611969
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 62.592672 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 43.787124 	 6.593078
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 66.651666 	 9.941458
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 46.362894 	 27.871196
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 41.761439 	 22.539389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 43.286039 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 79.651641 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 77.867401 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 81.054200 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 88.867878 	 37.276379
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 31.174617 	 6.746079
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 41.924698 	 6.431968
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.099173 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 53.371019 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 24.910598 	 7.238968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 48.712923 	 4.015969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 62.151666 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 63.589685 	 15.094457
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 62.106444 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 50.868687 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 90.749759 	 6.841968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 83.422817 	 11.995456
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 77.111825 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 83.149401 	 27.092615
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 110.710546 	 22.129198
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 35.119734 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 38.391280 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 39.795960 	 17.417457
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 32.689752 	 8.055077
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 35.890099 	 7.786513
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 26.340726 	 7.877078
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 125.695948 	 37.405379
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 52.382473 	 9.174000
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 86.731040 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 64.551280 	 31.445389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 75.184815 	 9.973968
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 96.059997 	 7.987889
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 109.355697 	 32.948987
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 91.487391 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 90.314030 	 25.660389
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 30.888546 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 34.053008 	 7.402458
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 108.760014 	 39.978379
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 27.422076 	 8.904998
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 47.810681 	 17.714457
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 114.752459 	 29.055615
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.112016 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 38.158926 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 73.362877 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.113913 	 29.897213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 57.846293 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 49.898704 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 63.156048 	 31.339389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 95.762499 	 15.072513
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 90.600195 	 29.574615
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 121.274549 	 8.739077
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 25.414519 	 5.900968
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 41.871764 	 14.913457
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 127.333876 	 39.994988
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 29.596115 	 6.593078
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 116.853924 	 39.989379
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 54.652205 	 27.551213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 60.695881 	 3.611969
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 74.236981 	 9.941458
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 76.200520 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 56.884678 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 63.796092 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 70.142997 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 90.042991 	 6.707968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 108.584780 	 6.687079
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 90.391373 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.041266 	 6.431968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 93.227599 	 24.021389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 24.780206 	 4.015969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 38.498178 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 45.236156 	 15.094457
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 132.525860 	 27.871196
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 117.005921 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 34.070728 	 6.701076
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 47.256960 	 2.113000
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 67.669492 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 59.929375 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 63.362067 	 11.995456
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 94.434982 	 27.742213
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 90.055581 	 6.746079
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 78.780866 	 7.238968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 92.197714 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 91.626104 	 23.967389
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 30.539820 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 102.961276 	 27.092615
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 39.189257 	 17.417457
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 32.547435 	 8.055077
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 46.871364 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 123.035774 	 37.405379
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 50.685810 	 32.948987
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 81.916714 	 7.786513
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 72.950022 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 63.242473 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 93.323809 	 29.576213
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 78.434754 	 7.877078
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 67.745404 	 29.055615
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 76.055513 	 25.660389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 76.571238 	 39.978379
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 88.676676 	 15.579456
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 89.549571 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 101.349860 	 7.987889
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 41.238797 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 49.614457 	 10.039968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 46.818831 	 8.904998
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 67.113709 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 54.446648 	 8.546076
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 50.876606 	 25.569389
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 91.540815 	 29.897213
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 54.521246 	 39.989379
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 88.919817 	 15.072513
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 96.233845 	 8.739077
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 88.681413 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 81.709151 	 31.339389
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 83.480161 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 115.559962 	 33.288986
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 98.432732 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 89.784194 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.445223 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 39.990708 	 1.503000
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 49.921394 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 36.358649 	 6.593078
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 58.277233 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 60.918682 	 9.941458
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 34.909786 	 11.785456
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 44.910741 	 6.870968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 89.187518 	 6.687079
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 78.868244 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 67.332454 	 24.021389
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 80.154816 	 22.539389
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 100.500884 	 3.611969
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 25.889475 	 6.431968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 114.479467 	 27.871196
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 44.604373 	 15.094457
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 116.402551 	 37.276379
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 49.750912 	 4.015969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 60.938326 	 9.790458
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 128.644928 	 26.504615
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 46.481516 	 6.701076
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 45.382982 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 47.473481 	 11.995456
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 90.897350 	 27.742213
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 80.675421 	 6.841968
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 71.703926 	 7.238968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 72.383688 	 23.967389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 103.021941 	 2.113000
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 31.934427 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 98.580853 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 35.395855 	 9.913968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 121.298125 	 22.129198
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 37.453396 	 17.417457
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 120.374649 	 27.092615
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 44.985350 	 7.877078
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 168.754490 	 6.746079
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 67.071441 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 84.838913 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 71.238480 	 9.973968
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 101.833523 	 8.055077
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 101.957690 	 7.786513
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 72.489416 	 29.055615
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 98.721540 	 9.174000
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 108.259082 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 91.570914 	 39.978379
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 106.593394 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 99.616617 	 25.660389
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 33.891274 	 10.039968
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 113.110569 	 31.445389
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 37.923407 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 40.929244 	 17.714457
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 31.899234 	 10.396968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 51.132835 	 8.904998
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 52.842319 	 8.546076
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 66.328485 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 88.046605 	 29.897213
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 55.380606 	 39.989379
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 92.654050 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 108.785269 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 85.564468 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 98.819127 	 31.339389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 94.190354 	 29.574615
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 108.900147 	 15.185456
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 36.622785 	 3.611969
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 27.467118 	 6.593078
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 47.427313 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 52.615295 	 27.551213
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 55.796242 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 50.741906 	 1.503000
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 64.718855 	 9.941458
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 151.868391 	 39.994988
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 47.586900 	 26.504615
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 72.134641 	 6.870968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 96.436626 	 6.687079
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 82.724656 	 22.539389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 75.646816 	 37.276379
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 99.335041 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 115.660139 	 6.707968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 119.129794 	 27.871196
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 99.415915 	 24.021389
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 34.008662 	 9.790458
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 33.926032 	 6.431968
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 49.349840 	 27.742213
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 49.782169 	 15.094457
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 41.552975 	 4.015969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 47.956424 	 7.238968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 71.884254 	 2.113000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 104.626522 	 6.746079
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 78.881214 	 27.092615
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 91.188626 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 96.250160 	 22.681389
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 25.407660 	 9.913968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 114.208062 	 6.841968
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 116.027322 	 6.701076
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.460066 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 107.874178 	 37.405379
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 108.898900 	 23.967389
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 53.401168 	 7.786513
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 54.889859 	 32.948987
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 75.435955 	 17.417457
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 55.238312 	 9.973968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 66.046145 	 7.877078
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 176.837775 	 22.129198
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 94.850763 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 71.477325 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 71.292943 	 29.055615
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 96.978420 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 84.820099 	 25.660389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 102.679553 	 15.579456
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 98.747524 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 36.151666 	 7.402458
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 136.909181 	 8.055077
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 134.743111 	 9.174000
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 50.682967 	 17.714457
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 55.191782 	 10.039968
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 36.672429 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 67.303202 	 33.288986
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 81.490375 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 92.453793 	 29.897213
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 75.368908 	 8.904998
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 77.088698 	 8.546076
