A	B	C	D	E
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 73.259804 	 22.681389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 86.059862 	 27.092615
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 86.898900 	 23.967389
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 42.122632 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 43.849241 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 47.404031 	 17.417457
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 120.483682 	 37.405379
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 45.454764 	 7.786513
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 41.706098 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 49.496972 	 9.973968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 74.044631 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 96.012529 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 59.401307 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 73.314108 	 31.445389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 85.051086 	 9.174000
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 101.221249 	 8.055077
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 71.454478 	 29.055615
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 107.368389 	 7.987889
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 102.000888 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 36.876010 	 10.039968
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 116.225975 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 45.224243 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 45.041891 	 17.714457
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 39.470668 	 15.185456
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 52.439435 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 42.515891 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 83.696343 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.376560 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 58.476399 	 25.569389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 71.062706 	 29.574615
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 81.871664 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 108.500800 	 33.288986
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 87.661204 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 117.557290 	 39.994988
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 132.099724 	 8.739077
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 37.388543 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 41.956423 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 26.866949 	 6.593078
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 139.388842 	 27.871196
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 47.896439 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 53.056445 	 14.913457
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 49.546789 	 22.539389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 75.963105 	 4.015969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 78.002075 	 1.503000
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 67.063143 	 6.870968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 81.156999 	 8.904998
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 107.354175 	 6.687079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 81.262611 	 24.021389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 91.549238 	 11.785456
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 97.136702 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.893633 	 6.431968
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 123.113852 	 6.707968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.880111 	 9.790458
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 115.435316 	 26.504615
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 34.151179 	 3.611969
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 28.542877 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 25.639839 	 7.238968
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 59.172909 	 27.742213
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 51.035560 	 2.113000
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 48.601230 	 22.129198
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 73.266793 	 15.094457
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.827658 	 22.681389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 80.100135 	 6.746079
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 54.059862 	 27.092615
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 76.964300 	 11.995456
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 89.374142 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 98.814472 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 101.494429 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 32.651667 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 32.488196 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 51.035407 	 17.417457
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 51.528017 	 29.576213
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 37.751135 	 7.877078
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 82.136845 	 9.174000
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 92.924890 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 75.600994 	 9.973968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 105.548680 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 96.859393 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 78.384202 	 25.660389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 79.109138 	 29.055615
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 91.961265 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 124.025911 	 8.055077
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 106.748524 	 15.579456
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 32.022192 	 7.402458
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 112.810339 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 43.988760 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 67.056760 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 48.309636 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 44.939384 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 77.532436 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 89.122016 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 54.413123 	 25.569389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 80.939825 	 15.185456
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 103.881443 	 8.739077
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 103.994219 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 85.486749 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 108.868389 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 97.884738 	 39.989379
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 35.255013 	 14.913457
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 36.619121 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 110.234087 	 29.574615
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 132.989604 	 27.871196
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 43.956275 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 28.948653 	 6.593078
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 52.428500 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 27.546309 	 6.870968
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 46.709471 	 22.539389
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 70.179468 	 8.904998
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 69.426335 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 81.553865 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 62.265578 	 24.021389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 94.318942 	 4.015969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 105.977323 	 1.503000
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 108.072488 	 6.687079
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 24.929633 	 6.431968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 35.628800 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 36.151667 	 9.790458
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 110.668181 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.203712 	 6.701076
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 123.489552 	 26.504615
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 51.801140 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 23.005950 	 7.238968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 46.849911 	 3.611969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 39.850510 	 11.995456
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 65.738168 	 2.113000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 69.194427 	 6.746079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 58.394433 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 82.061255 	 6.841968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 91.611045 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 88.018182 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 103.036699 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 38.772797 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 40.516410 	 7.582458
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 34.592592 	 7.786513
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 117.143932 	 37.405379
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 44.840637 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 44.936335 	 7.877078
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 43.643508 	 15.579456
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 69.375117 	 9.174000
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 89.906014 	 29.576213
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 92.668245 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 73.635581 	 31.445389
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 95.890268 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 87.200981 	 7.987889
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 83.656422 	 9.973968
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 75.578077 	 25.660389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 104.396333 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 37.924201 	 10.039968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 121.963273 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 49.910053 	 17.714457
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 50.688562 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 48.045139 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 83.280340 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 77.033538 	 15.072513
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 77.209692 	 8.739077
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 58.728118 	 10.396968
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 56.863479 	 25.569389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 67.961420 	 29.574615
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 103.479337 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 87.002440 	 31.339389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 87.931965 	 15.185456
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 116.707428 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.412662 	 5.900968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 117.356538 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 100.599311 	 39.989379
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 24.961193 	 4.015969
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 40.825630 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 48.257215 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 48.628193 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 31.833105 	 6.593078
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 27.836417 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 52.582630 	 22.539389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 73.192067 	 1.503000
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 59.994041 	 6.870968
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 71.172451 	 6.707968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 74.872367 	 8.904998
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 68.432326 	 24.021389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 103.354545 	 6.687079
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 26.889393 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 99.894275 	 26.504615
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 30.979988 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 41.151667 	 9.790458
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 114.001509 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.086865 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 54.180977 	 27.742213
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 60.163490 	 15.094457
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 34.450655 	 11.995456
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 49.358165 	 22.129198
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 43.969196 	 7.238968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 65.790221 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 56.083858 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 76.029113 	 6.841968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 92.640953 	 6.746079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 93.334390 	 23.967389
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 30.065652 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 105.706626 	 27.092615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 27.037068 	 8.055077
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 113.784865 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 44.577221 	 7.582458
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 35.041072 	 7.786513
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 30.775068 	 7.987889
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 21.234681 	 9.973968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 59.401624 	 32.948987
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 73.896491 	 17.417457
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 44.742264 	 15.579456
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 98.672538 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 59.742333 	 25.660389
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 81.259253 	 7.877078
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 72.859788 	 31.445389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 87.964233 	 9.174000
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 104.486354 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 39.851376 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 42.456138 	 17.714457
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 120.771630 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 53.602832 	 10.039968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 39.351707 	 8.546076
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 41.491509 	 15.185456
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 67.931119 	 33.288986
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 76.155223 	 8.739077
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 76.869953 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 89.674392 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 57.241437 	 25.569389
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 68.061871 	 10.396968
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 70.385740 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 105.392069 	 39.994988
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 107.396473 	 27.871196
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 23.428741 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 103.165532 	 39.989379
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 34.790881 	 14.913457
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 28.242047 	 6.687079
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 45.945511 	 9.941458
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 120.488734 	 29.574615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 52.642070 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 28.760204 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 49.989207 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 33.519205 	 11.785456
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 44.822293 	 6.593078
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 51.121284 	 22.539389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 86.193014 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 77.118475 	 24.021389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 100.297513 	 22.129198
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 116.428638 	 6.707968
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 24.898134 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 98.656083 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 107.178861 	 37.276379
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 24.916709 	 8.904998
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 27.316658 	 6.701076
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 49.443149 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 50.468502 	 27.742213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 45.448914 	 3.611969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 28.276169 	 11.995456
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 32.673524 	 7.238968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 66.590859 	 15.094457
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 62.856616 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 59.319753 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 80.026135 	 6.841968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 107.300847 	 6.746079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 96.972177 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 97.973371 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 33.963343 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.346100 	 7.582458
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 26.469546 	 7.987889
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 28.548597 	 9.174000
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 122.848257 	 37.405379
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 44.971093 	 7.786513
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 71.586048 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 53.699233 	 7.877078
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 45.942554 	 15.579456
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 60.198619 	 9.973968
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 56.715552 	 25.660389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 101.165900 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 83.705911 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 107.827487 	 8.055077
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 120.477220 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 92.920138 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 35.125382 	 10.039968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 111.462449 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 46.515187 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 33.588150 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 61.260563 	 17.714457
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 52.179935 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 74.468777 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 84.119147 	 29.897213
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 74.865307 	 8.739077
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 81.275463 	 33.288986
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 54.496011 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 68.408809 	 31.339389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 108.357169 	 27.871196
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 108.857326 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 89.793677 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.388972 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 101.394011 	 29.574615
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 112.095380 	 15.185456
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 36.486396 	 14.913457
