A	B	C	D	E
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 53.917214 	 10.039968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 37.034683 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 44.336048 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 78.188831 	 29.897213
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 56.945880 	 31.339389
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 84.042580 	 8.739077
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 92.996605 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 75.052942 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 114.964603 	 33.288986
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 121.073207 	 27.871196
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 114.941328 	 15.185456
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 23.892824 	 5.900968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 131.018120 	 39.994988
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 21.936773 	 1.503000
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 33.971439 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 35.839483 	 9.941458
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 121.449901 	 29.574615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 45.612824 	 27.551213
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 135.458635 	 39.989379
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 34.115745 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 37.959831 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 50.374331 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 80.210489 	 4.015969
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 73.634004 	 6.593078
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 75.795764 	 8.904998
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 93.389947 	 6.746079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 72.398232 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 83.935975 	 26.504615
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 110.060601 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 93.343714 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 22.712444 	 6.431968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 19.633325 	 2.113000
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 42.915153 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 44.822936 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 48.137679 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.136697 	 6.701076
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 43.206495 	 3.611969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 30.098478 	 11.995456
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 30.284154 	 7.238968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 64.408488 	 6.687079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 47.616017 	 22.681389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 51.817094 	 37.405379
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 60.763915 	 23.967389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 87.156703 	 22.129198
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 114.059518 	 6.841968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 100.156085 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 33.904449 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 33.954171 	 17.417457
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 36.701298 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 43.148619 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 53.916448 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 50.741312 	 9.973968
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 51.826697 	 25.660389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 92.131121 	 29.576213
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 85.567346 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 76.504336 	 7.987889
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 91.233623 	 8.055077
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 61.900502 	 39.978379
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 89.206347 	 9.174000
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 81.339324 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 91.156089 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 115.943592 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 30.468752 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 41.491128 	 17.714457
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 42.301715 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.452567 	 8.546076
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 40.184471 	 15.185456
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 71.592065 	 8.739077
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 45.621540 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 81.558915 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 93.131546 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 93.558203 	 33.288986
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 82.395914 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 93.721528 	 31.339389
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 98.003295 	 10.396968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 108.859982 	 39.994988
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 96.697039 	 29.574615
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 127.352894 	 27.871196
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.051694 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 41.587444 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 48.337202 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 28.787869 	 6.593078
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 59.027603 	 14.913457
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 52.295266 	 4.015969
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 44.942493 	 8.904998
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 35.957091 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 42.503673 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 42.281103 	 6.870968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 64.248637 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 84.703308 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 103.209225 	 1.503000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 112.407645 	 6.746079
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 91.155782 	 37.276379
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 111.474073 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 29.919383 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 35.796490 	 9.790458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 37.444225 	 3.611969
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 28.756417 	 6.701076
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 56.656497 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 63.344847 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 33.369065 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 34.404428 	 11.995456
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 64.631331 	 2.113000
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 54.496496 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 52.179664 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 67.054236 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 74.183770 	 23.967389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 113.766297 	 6.687079
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 101.332696 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 31.151667 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 123.177515 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 48.988820 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 60.261097 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 41.386438 	 7.877078
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 43.705171 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 37.351535 	 9.973968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 46.697959 	 15.579456
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 73.459918 	 7.786513
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 52.356533 	 25.660389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 97.643266 	 29.576213
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 87.413556 	 7.987889
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 101.871487 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 84.813150 	 31.445389
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 112.977220 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 96.701357 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 104.937129 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 32.869884 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 43.880315 	 17.714457
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 44.931487 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.054412 	 8.546076
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 65.396461 	 8.739077
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 41.692487 	 25.569389
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 89.297317 	 29.897213
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 69.980753 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 90.576895 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 92.480766 	 15.072513
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 80.674395 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 108.789818 	 39.994988
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 93.174188 	 29.574615
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 111.208679 	 15.185456
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 122.353023 	 27.871196
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 116.197187 	 10.396968
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 29.908909 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 35.151667 	 9.941458
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 26.934438 	 1.503000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 32.433888 	 6.746079
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 42.182121 	 14.913457
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 36.480378 	 8.904998
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 32.918486 	 6.870968
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 63.626060 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 46.691304 	 6.593078
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 41.335740 	 11.785456
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 72.392859 	 4.015969
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 52.543574 	 22.539389
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 76.484924 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 99.029098 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 81.305521 	 37.276379
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 106.081785 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 26.904944 	 6.431968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 27.922123 	 6.687079
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 42.318112 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 42.308810 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 34.129014 	 6.701076
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 44.938853 	 3.611969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.835350 	 7.238968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 42.795219 	 22.129198
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 66.137024 	 27.742213
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 65.427488 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 49.754029 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 80.111152 	 6.841968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 84.231876 	 11.995456
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 85.950703 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 106.269230 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 34.151667 	 7.582458
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 31.892736 	 8.055077
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 129.922868 	 27.092615
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 30.445535 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 35.950232 	 9.973968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 67.130074 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 67.394436 	 9.913968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 67.609664 	 29.576213
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 63.658805 	 7.786513
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 49.744962 	 25.660389
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 74.955561 	 7.877078
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 96.334517 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 87.645230 	 7.987889
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 101.726998 	 31.445389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 95.384160 	 39.978379
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 114.641072 	 15.579456
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 105.962870 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 35.888535 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 37.895394 	 7.402458
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 25.934875 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 42.710296 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 66.741617 	 17.714457
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 67.519118 	 8.739077
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 68.231311 	 33.288986
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 52.335143 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 87.258633 	 15.072513
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 103.202753 	 29.897213
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 107.297373 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 87.665524 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 107.645369 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 105.912487 	 31.339389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 106.493857 	 15.185456
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 29.906887 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 114.961077 	 29.574615
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 26.184144 	 1.503000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 30.096963 	 6.746079
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 40.673737 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 32.219418 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 23.834829 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 53.013092 	 4.015969
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 43.600620 	 8.904998
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 34.666811 	 11.785456
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 65.944484 	 14.913457
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 53.020706 	 22.539389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 46.093216 	 26.504615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 97.127981 	 27.551213
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 87.060389 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 81.233848 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.051711 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 115.120355 	 37.276379
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 42.332804 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 45.410286 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 27.129723 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 54.415302 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.988811 	 7.238968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 49.687027 	 3.611969
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 43.440075 	 22.129198
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 64.999470 	 2.113000
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 45.993724 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.181003 	 22.681389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 99.562057 	 6.687079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 79.121273 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 109.029076 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 103.017107 	 37.405379
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 121.289326 	 27.092615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 29.883422 	 8.055077
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 47.155396 	 7.582458
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 32.463316 	 7.987889
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 37.792993 	 7.877078
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 61.070145 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 72.914260 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 70.517494 	 7.786513
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 54.245064 	 31.445389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 84.418962 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 65.962720 	 9.973968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 100.977220 	 32.948987
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 85.090354 	 25.660389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 106.760991 	 9.174000
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 115.158544 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 129.179552 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 38.910133 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 40.323810 	 17.714457
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 126.662093 	 39.978379
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 32.653340 	 8.739077
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 45.300286 	 7.402458
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 35.162336 	 8.546076
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 73.587413 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 88.494550 	 29.897213
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 62.162266 	 10.396968
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 57.736397 	 25.569389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 59.986233 	 29.574615
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 71.003109 	 31.339389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 102.623181 	 15.072513
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 91.682951 	 15.185456
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 112.868389 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 97.869869 	 39.989379
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 125.350168 	 27.871196
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 29.052754 	 5.900968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 26.948908 	 6.746079
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 44.357937 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 44.134822 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 45.292066 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 30.857552 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 35.960816 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 41.589291 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 52.355032 	 22.539389
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 82.486340 	 4.015969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 92.600873 	 1.503000
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 89.469005 	 8.904998
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 85.902619 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 108.021304 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 103.310954 	 37.276379
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 22.672865 	 2.113000
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 35.901555 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 123.531984 	 26.504615
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 40.137883 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 50.189939 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.405662 	 6.701076
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 24.752022 	 11.995456
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 48.951153 	 3.611969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 59.905067 	 15.094457
